id,media_type,title,original_title,release_date,vote_average,vote_count,popularity,overview,original_language,genres,poster_url,cast,trailer_url,scraped_at,category,popularity_normalized,rating_normalized,page_batch
154743,tv,The Angel Next Door Spoils Me Rotten,お隣の天使様にいつの間にか駄目人間にされていた件,2023-01-07,7.74,104,21.371,"Amane lives alone in an apartment, and the most beautiful girl in school, Mahiru, lives just next door. They've almost never spoken—until the day he sees her in distress on a rainy day and lends her his umbrella. To return the favour, she offers him help around the house, and a relationship slowly begins to blossom as the distance between them closes…",ja,"Animation, Comedy",https://image.tmdb.org/t/p/w500/pjNFTabj2mXUGquE8Oj3buPeKvQ.jpg,"Taito Ban, Manaka Iwami, Taku Yashiro, Haruka Shiraishi",https://www.youtube.com/watch?v=b5EJ9ZkK6kE,2026-05-08,new_release,0.03326223140029544,0.774,10
281041,tv,La nena,La nena,2026-04-12,7.0,2,23.228,"Months after the events of The Purple Network, the hunt is not over yet. Following Lucas's death, Elena Blanco has disappeared. Only Mariajo knows where she is, but she keeps it a secret, even from the rest of the team. The fight against The Network has taken too much of a toll on her, and in a desperate attempt to get her life back on track, she has left the BAC.",es,"Drama, Mystery",https://image.tmdb.org/t/p/w500/uyUWXnkrdXEdVlnpkHSWtL6D3oS.jpg,"Nerea Barros, Lucía Martín Abello, Ignacio Montes, Mona Martínez, Vicente Romero Sánchez, Francesc Garrido, Ginés García Millán, Daniel Ibáñez",,2026-05-08,new_release,0.03616476579579694,0.7,10
297640,tv,Filing for Love,은밀한 감사,2026-04-25,4.833,3,24.7023,"A romantic comedy about Joo In-ah, a charismatic audit department head with a secret, and Noh Ki-joon, the department's ace who is suddenly demoted to deal with the company's scandals.",ko,"Comedy, Drama",https://image.tmdb.org/t/p/w500/5dgTRxtP5g07RSH5LEOl367Fuwi.jpg,"Shin Hye-sun, Gong Myoung, Kim Jae-uck, Hong Hwa-yeon, Kang Sang-jun, Jeon Kuk-hwan, Oh Dae-hwan, Jang In-sub",https://www.youtube.com/watch?v=CyhwlmMkktc,2026-05-08,new_release,0.038469131148132885,0.4833,10
94404,tv,Dorohedoro,ドロヘドロ,2020-01-13,8.313,403,23.9906,"Amnesiac Caiman seeks to undo his lizard head curse by killing the sorcerer responsible, with his friend Nikaido's help. In the Hole, that's a threat.",ja,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/zSMmRTopPIRr6913KX8pyiV6zsK.jpg,"Reina Kondo, Wataru Takagi, Yu Kobayashi, Yoshimasa Hosoya, Kenyu Horiuchi, Kengo Takanashi, Miyu Tomita, Mitsuhiro Ichiki",https://www.youtube.com/watch?v=ZB1ACrzVDRM,2026-05-08,new_release,0.037356727416695934,0.8313,10
274671,tv,The Beginning After the End,最強の王様、二度目の人生は何をする？,2025-04-02,6.7,52,23.5215,"After a mysterious death, King Grey is reborn as Arthur Leywin on the magical continent of Dicathen. Although he enters his second life as a baby, his previous wisdom remains. He begins to master magic and forge his own path as the years go by, seeking to correct the mistakes of his past life.",ja,"Animation, Action & Adventure",https://image.tmdb.org/t/p/w500/u0QWnKUhxcxecQSclMBNnO5MXh.jpg,"Natsumi Fujiwara, Makoto Furukawa",https://www.youtube.com/watch?v=LwCJhJbpg4Q,2026-05-08,new_release,0.03662351315448282,0.67,10
61565,tv,The Brokenwood Mysteries,The Brokenwood Mysteries,2014-09-28,7.6,89,22.3016,"In a seemingly quiet country town the newest resident, Detective Inspector Mike Shepherd, finds that murder lurks in even the most homely location.",en,"Mystery, Drama, Crime",https://image.tmdb.org/t/p/w500/eWrrFMrBjZXtpXJzAtDz7MfoEQB.jpg,"Neill Rea, Fern Sutherland, Cristina Șerban-Ionda",https://www.youtube.com/watch?v=NnIS2AJSUco,2026-05-08,new_release,0.03471678094712027,0.76,11
270462,tv,La Revuelta,La Revuelta,2024-09-09,8.0,2,22.1014,"David Broncano, along with Jorge Ponce, Ricardo Castella and his other collaborators, lead La Revuelta, a comedy show that includes multiple sections and interviews from the Teatro Príncipe Gran Vía in Madrid.",es,"Comedy, Talk",https://image.tmdb.org/t/p/w500/4uaguchJwBK0bl4zjluU6af8J7V.jpg,"David Broncano, Grison, Ricardo Castella, Jorge Ponce, Sergio Bezos, Pepe Macías",,2026-05-08,new_release,0.034403863668725325,0.8,11
91801,tv,Welcome to Demon School! Iruma-kun,魔入りました！入間くん,2019-10-05,8.2,286,23.2524,"Fourteen-year-old Iruma Suzuki has just been abandoned and sold to a demon by his irresponsible parents! Surprisingly, the next thing he knows he's living with the demon who has adopted him as his new grandson and has been transferred into a school in the Netherworld where his new demon grandfather works as the principal. Thus begins the cowardly Iruma-kun's extraordinary school life among the otherworldly as he faces his true self, takes on challenges, and rises to become someone great.",ja,"Animation, Comedy, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/aed6I1EMR4Lbk8bdikWrndbn5Og.jpg,"Ayumu Murase, Ryohei Kimura, Ayaka Asai, Daisuke Ono, Saori Hayami, Takuya Sato, Takaya Kuroda, Mitsuki Saiga",https://www.youtube.com/watch?v=kkeuJt0DE7g,2026-05-08,new_release,0.03620290356599093,0.82,11
91759,tv,Come Home Love: Lo and Behold,愛·回家之開心速遞,2017-02-20,5.435,46,23.6276,"Hung Sue Gan starting from the bottom, established his own logistics company, which is now running smoothly. His only concern now are his three daughters. His eldest daughter has immigrated overseas. His second daughter Hung Yeuk Shui has reached the marriageable age, but has no hopes for marriage anytime soon. She is constantly bickering with her younger sister Hung Sum Yue, who is an honour student, over trivial matters, causing their father to not know whether to laugh or cry. Hung Sue Yan, Hung Sue Gan's brother, moves in with the family, temporarily ending his life as a nomadic photographer. He joins Hung Yeuk Shui's company and encounters Ko Pak Fei, the director of an online shop. The two appear to be former lovers, making for lots of laughter. Since Hung Sue Yan moved in, a series of strange events have occurred in the family. Upon investigation, the source is traced to Lung Ging Fung, a promising young man who is the son of department store mogul Lung Gam Wai.",cn,"Family, Comedy, Drama",https://image.tmdb.org/t/p/w500/lgD4j9gUGmMckZpWWRJjorWqGVT.jpg,"Danny Lau Dan, Pal Sinn Lap-Man, Joyce Tang Lai-Ming, Koni Lui, Stanley Cheung, Angela Tong Ying-Ying, Kalok Chow, Gu Pui Ling",,2026-05-08,new_release,0.03678934993389193,0.5435,11
272432,tv,Born with Luck,低智商犯罪,2026-05-04,9.0,3,25.8714,"Zhang Yi'ang, a veteran detective, is sent to Sanjiangkou to investigate a case but soon finds himself caught in a web of crime and corruption. While pursuing a powerful criminal network, he unexpectedly receives help from a group of bungling thieves, who inadvertently aid his mission to unravel the truth behind a murder.",zh,"Drama, Mystery, Crime, Comedy",https://image.tmdb.org/t/p/w500/lMA7dTUpE8aSpAzKfI00bSHCo59.jpg,"Wang Xiao, Tian Xiwei, Wang Chuanjun, Dong Baoshi, Zhu Yunfeng, Zhang Ruihan, Jiang Guannan, Song Yuhe",,2026-05-08,new_release,0.040296461768370255,0.9,11
284736,tv,Boston Blue,Boston Blue,2025-10-17,6.5,37,21.5687,"NYPD Detective Danny Reagan takes a job with the Boston PD and is paired with Detective Lena Silver, part of a law enforcement family comprised of District Attorney Mae Silver, Police Superintendent Sarah Silver, rookie cop Jonah Silver and Rev. Edwin Peters. Reagan hopes to reconnect with his son, Sean, in Boston.",en,"Crime, Drama",https://image.tmdb.org/t/p/w500/8pyxutHxpgBt8ZwbIG2TZWCW394.jpg,"Donnie Wahlberg, Sonequa Martin-Green, Ernie Hudson, Maggie Lawson, Gloria Reuben, Marcus Scribner, Mika Amonsen",https://www.youtube.com/watch?v=hnhBEBCCWv0,2026-05-08,new_release,0.033571241120268866,0.65,11
3670,tv,Cops,Cops,1989-03-11,6.624,185,21.9184,"Follow real-life law enforcement officers from various regions and departments of the United States armed with nothing but with cameras to capture their actions, performing their daily duty to serve and protect the public.",en,Reality,https://image.tmdb.org/t/p/w500/zZy2Eg2ioxRgWc9WjMIu67ueT97.jpg,,https://www.youtube.com/watch?v=1WuhOPOhjmM,2026-05-08,new_release,0.03411783039227041,0.6624,11
6060,tv,Kyunki... Saas Bhi Kabhi Bahu Thi...,क्योंकि सास भी कभी बहू थी,2000-07-03,3.417,12,19.1003,A mother-in-law's struggle to put up with her three bahu's. The three bahu's have grown up sons. The bahu's sons start to get involved with having girlfriends and the bahu's try and break their relationships up.,hi,"Drama, Family, Soap",https://image.tmdb.org/t/p/w500/rJfoyxt7FOKr7WPB6FPuffarpcn.jpg,"Smriti Irani, Amar Upadhyay, Tanisha Mehta, Rohit Suchanti, Shagun Sharma, Aman Gandhi, Shakti Anand, Gauri Pradhan Tejwani",https://www.youtube.com/watch?v=Brv8IoIa_CQ,2026-05-08,new_release,0.029713074237201615,0.3417,11
67482,tv,RuPaul's Drag Race All Stars,RuPaul's Drag Race All Stars,2012-10-22,7.3,123,20.1831,"The most celebrated competitors from RuPaul's Drag Race vie for a second chance to enter Drag Race herstory. This drag queen showdown is filled with plenty of heated competition, lip-syncing for the legacy, and, of course, the All-Stars Snatch Game.",en,Reality,https://image.tmdb.org/t/p/w500/ArIu3xEo28LiKtiVWHNZdPFNZrM.jpg,"RuPaul, Michelle Visage",https://www.youtube.com/watch?v=042y0qEYpB4,2026-05-08,new_release,0.031405515940728275,0.73,11
226687,tv,All Elite Wrestling: Collision,All Elite Wrestling: Collision,2023-06-17,7.7,16,22.4248,"An in-ring show featuring more wrestlers, more stories and more action to super-serve fans.",en,"Action & Adventure, Drama",https://image.tmdb.org/t/p/w500/3BjRrrvmL9TuiOfvvKgeHDURuuW.jpg,"Steven Haworth, Tony Schiavone",,2026-05-08,new_release,0.03490934542613253,0.77,11
80867,tv,I Want You To Make a Disgusted Face and Show Me Your Underwear,嫌な顔されながらおパンツ見せてもらいたい,2018-07-14,6.4,25,22.8113,A project where a number of women in different costumes show their panties while they make a disgusted face.,ja,"Animation, Drama",https://image.tmdb.org/t/p/w500/ljmg6AiM56PlV9aGLtIqfGOamUA.jpg,"Shizuka Ishigami, Chinatsu Akasaki, Haruka Yoshimura, Sawako Hata, Aoi Koga, Yuki Nagano",,2026-05-08,new_release,0.03551345395809878,0.64,11
194916,tv,Chiikawa,ちいかわ,2022-04-04,8.2,14,21.0463,"The story follows the sometimes happy, sometimes sad, and a tad stressful daily life of ""some sort of small, cute creature"" (Nanka Chiisakute Kawaii Yatsu) known as Chiikawa. Chiikawa enjoys delicious food with bees and rabbits, toils hard every day for the rewards of work, and still maintains a smile.",ja,"Animation, Comedy, Family, Kids, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/cXm3mxmlOWJZAyn5fqFI9JpARa3.jpg,"Haruka Aoki, Ari Ozawa, Makoto Tanaka, Yuka Iguchi, Tomokazu Sugita, Hiroki Touchi, Yoshitsugu Matsuoka, Yuma Uchida",https://www.youtube.com/watch?v=RO3bT1p0JcY,2026-05-08,new_release,0.03275471771250905,0.82,11
247723,tv,The Hunting Party,The Hunting Party,2025-01-19,6.993,76,21.1,"A small team of investigators are assembled to track down and capture the most dangerous killers our country has ever seen, all of whom have just escaped from a top-secret prison that's not supposed to exist.",en,"Drama, Crime",https://image.tmdb.org/t/p/w500/mjJMOLr966Q78YUPu0pVA0ydBIP.jpg,"Melissa Roxburgh, Patrick Sabongui, Josh McKenzie, Sara Alicia Garcia",https://www.youtube.com/watch?v=0e5CZY6qaGw,2026-05-08,new_release,0.0328386520674032,0.6993,11
307959,tv,LBW: Love Beyond Wicket,LBW: Love Beyond Wicket,2026-01-01,7.0,1,24.3393,"A washed-up PT teacher, a legendary coach and a generation of misfit students come together to save a legacy.",ta,"Drama, Comedy",https://image.tmdb.org/t/p/w500/tC5K8MkLipwV9bIdJV9SQcCzgUF.jpg,"Vikranth, Niyathi Kadambi, Sindhu Shyam, Nikhil Nair, Akshathaa Ajit, Harish, Naveen, Karthi",,2026-05-08,new_release,0.03790175366532888,0.7,11
4448,tv,America's Funniest Home Videos,America's Funniest Home Videos,1989-11-26,6.6,53,18.9304,America's Funniest Home Videos is the longest-running primetime entertainment show in ABC history. Each week AFV shines the spotlight on hilarious videos. Fans tune in to witness failures and fiascos and to submit their own mishaps for their chance at stardom.,en,"Comedy, Talk, Reality",https://image.tmdb.org/t/p/w500/3CER8AdYtynbFBLIGLXv3wscDzl.jpg,,,2026-05-08,new_release,0.02944751656687544,0.6599999999999999,11
63404,tv,Taskmaster,Taskmaster,2015-07-28,8.3,204,20.6852,"Greg Davies is the Taskmaster, and with the help of his ever-loyal assistant Alex Horne, they will set out to test the wiles, wit, wisdom and skills of five hyper-competitive comedians. Who will be crowned the Taskmaster champion?",en,Comedy,https://image.tmdb.org/t/p/w500/oHLZyN7G7EpXCHxYdpMcuUNCUgS.jpg,"Greg Davies, Alex Horne, Amy Gledhill, Armando Iannucci, Joanna Page, Joel Dommett, Kumail Nanjiani",https://www.youtube.com/watch?v=Ahhr6gHoVp0,2026-05-08,new_release,0.03219030997410539,0.8300000000000001,11
236534,tv,Tales of Herding Gods,牧神记,2024-10-27,8.2,12,21.025,,zh,"Animation, Sci-Fi & Fantasy, Action & Adventure",https://image.tmdb.org/t/p/w500/k6q3k6lUvjbYdgQyqIGVaY9VlAm.jpg,"Zhang Ruoyu, Yao Mingshun, Xin Li, Cheng Yuzhu, Du Qingqing, Xiao Xu YU, Gao Sihang, Tang Hao",,2026-05-08,new_release,0.03272142531475774,0.82,11
4781,tv,Germany's Next Topmodel,Germany's Next Topmodel,2006-01-25,4.3,11,15.8243,"Germany's Next Topmodel is a German reality television show, based on a concept that was introduced by Tyra Banks with America's Next Top Model. The competition is hosted by Heidi Klum. She also serves as the lead judge and executive producer of the show.",de,Reality,https://image.tmdb.org/t/p/w500/wkQuRYdYJMOKO4F5qpQ6DV2ySuY.jpg,Heidi Klum,,2026-05-08,new_release,0.02459260968164809,0.43,11
260463,tv,Daemons of the Shadow Realm,黄泉のツガイ,2026-04-04,8.6,18,18.4912,"Yuru, a young hunter, lives in a small village deep in the mountains, hunting wild game and leading a humble life with Asa, his younger twin sister. Their peaceful lives are torn apart when a dragon’s roar echoes across the sky. What secrets lurk within their village? What fate awaits them?",ja,"Animation, Action & Adventure, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/vIE1llfr1lcmzlsV4xn8vhgtlQN.jpg,"Kensho Ono, Yume Miyamoto, Yuichi Nakamura, Misaki Kuno, Takako Honda, Rikiya Koyama, Miyuri Shimabukuro, Junichi Suwabe",https://www.youtube.com/watch?v=NYFJqJGvUHE,2026-05-08,new_release,0.028761036703383647,0.86,11
17380,tv,The Real Housewives of Atlanta,The Real Housewives of Atlanta,2008-10-07,5.908,125,19.8416,Bravo's cameras turn to the Southern states as the network presents this inside look at the Real Housewives of Atlanta. These women handle the personal dramas that affect their affluent lifestyles with a signature Southern brand of “style” and “grace.”,en,Reality,https://image.tmdb.org/t/p/w500/h5HYOsyc1sJQYjqevaWEaLRjd6E.jpg,,,2026-05-08,new_release,0.0308717434603493,0.5908,11
259702,tv,The House of the Spirits,The House of the Spirits,2026-04-29,7.4,8,24.3098,"The epic tale of a proud and passionate family, secret loves, and bloody revolution. The Trueba family's passions, struggles, and secrets span a century of violent social change, culminating in a crisis that hurls the proud, tyrannical patriarch and his beloved granddaughter towards opposite sides of the fence.",en,Drama,https://image.tmdb.org/t/p/w500/yb682O0KCZlS5qRydxOytO5A6co.jpg,"Alfonso Herrera, Dolores Fonzi, Nicole Wallace, Rocío Hernández, Juan Pablo Raba, Aline Küppenheim, Eduard Fernández, Fernanda Castillo",https://www.youtube.com/watch?v=KaniPxYVbMU,2026-05-08,new_release,0.03785564447595499,0.74,11
41280,tv,The Cesaronis,I Cesaroni,2006-09-07,7.118,55,19.526,"Giulio is a widower, struggling to raise three sons, Marco, Rudi, and Mimmo, as best he can. He lives in Rome's working-class Garbatella neighborhood and runs a wine shop with his two brothers. Lucia, meanwhile, comes from Milan's middle-class background; she's divorced and trying to rebuild her life with her two daughters, Eva and Alice. The two meet by chance and recognize each other: they had a fling as teenagers, many years earlier. Yet first love is never forgotten, and so Giulio and Lucia find themselves together again. Their meeting, however, changes not only the lives of a man and a woman, but also those of two families as different as could be. Two families who find themselves living under the same roof without even having had the time to get to know each other well.",it,Comedy,https://image.tmdb.org/t/p/w500/h6EaTBCOZlSaAEOTiaINzsYW9VR.jpg,"Claudio Amendola, Antonello Fassari, Rita Savagnone, Matteo Branciamore, Niccolò Centioni, Micol Olivieri, Federico Russo, Elda Alvigini",,2026-05-08,new_release,0.03037845328521722,0.7118,11
283428,tv,The Ramparts of Ice,氷の城壁,2026-04-02,7.2,6,19.1002,"Weighed down by memories she can't shake, high schooler Koyuki Hikawa keeps everyone at arm's length — until three schoolmates draw her out of her shell.",ja,"Animation, Drama",https://image.tmdb.org/t/p/w500/rke9UC2QrogvxiQD9TGpbvqDosi.jpg,"Anna Nagase, Shoya Chiba, Fuka Izumi, Satoshi Inomata, Chiaki Kobayashi, Sakura Shinfuku, Akari Kito, Kakeru Hatano",https://www.youtube.com/watch?v=NXhYsJFZ8bE,2026-05-08,new_release,0.029712917934864753,0.72,11
287011,tv,Sold Out on You,오늘도 매진했습니다,2026-04-22,7.4,7,18.8938,"A work-obsessed cosmetics CEO and a top home-shopping host struggling with insomnia cross paths, and through an unexpected romance, begin to heal the emptiness in their lives.",ko,"Comedy, Drama",https://image.tmdb.org/t/p/w500/bcnneY1DWQzmwfvsuhGGnwv9KYD.jpg,"Ahn Hyo-seop, Chae Won-been, Kim Bum, Goh Doo-shim, Jo Woo-ri, Yoon Jae-chan, Eun Seon-woo, Kim Jung-han",https://www.youtube.com/watch?v=LhfSS7-RhVE,2026-05-08,new_release,0.029390309911584457,0.74,11
213326,tv,The Most Heretical Last Boss Queen: From Villainess to Savior,悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします。,2023-07-07,8.1,60,18.8881,"Pride Royal Ivy is only eight years old when she realizes that she's been reincarnated, destined to become the future wicked queen and final boss of an otome game. She's got it all in this new life: razor-sharp wit, boss-tier powers, and influence over the kingdom as crown princess. Determined to sow despair and destruction across the land, she... Wait, what kind of a rotten future is that?! Princess Pride decides to drop the maniacal villainess plan and protect the male love interests instead, cheating her way to saving everyone she can! Will this final boss end up earning the adoration of her kingdom?",ja,"Animation, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/u6bMg0g9KDw9nTuMqORCYWHsMSe.jpg,"Fairouz Ai, Haruka Tomatsu, Junya Enoki, Koki Uchiyama",https://www.youtube.com/watch?v=W-SVV-HNsR4,2026-05-08,new_release,0.029381400678383403,0.8099999999999999,11
298629,tv,Halef,Halef: Köklerin Çağrısı,2025-09-18,7.0,6,18.0207,"A successful Istanbul surgeon who escaped his traditional Urfa roots is forced to return home when his family demands he assume leadership as agha and marry Yildiz to end a decades-long feud. Already secretly married to Melek, he becomes trapped between two women, two worlds, and a web of family obligations. As buried secrets surface, love, duty, and revenge collide inside a deeply divided and tradition-bound family.",tr,Drama,https://image.tmdb.org/t/p/w500/8klMsEhz5erz1a8Njrb4x3EnyEl.jpg,"İlhan Şen, Biran Damla Yılmaz, Onur Bilge, Veda Yurtsever, Aybüke Pusat, Sezin Bozacı, Mazlum Çimen, Mert Dogan",,2026-05-08,new_release,0.02802563420845449,0.7,11
254953,tv,Rooster,Rooster,2026-03-08,7.338,37,17.4207,"On a college campus, an author navigates a complicated relationship with his daughter.",en,Comedy,https://image.tmdb.org/t/p/w500/aikvD4Nu7N6ekbrXNua8vJlO8JU.jpg,"Steve Carell, Danielle Deadwyler, Phil Dunster, John C. McGinley, Lauren Tsai, Charly Clive",https://www.youtube.com/watch?v=L00r5BGgP64,2026-05-08,new_release,0.027087820187290838,0.7338,11
290019,tv,I Made Friends with the Second Prettiest Girl in My Class,クラスで２番目に可愛い女の子と友だちになった,2026-04-07,7.9,12,18.6159,"Maki Maehara, the class outcast, finally makes his first friend: Umi Asanagi, the second-prettiest girl in class and the center of everyone’s attention. He’s convinced she’s out of his league, but as their unlikely friendship grows, Maki starts to wonder…could there be more than just friendship between them?",ja,"Animation, Comedy, Drama",https://image.tmdb.org/t/p/w500/hJRG85Va7Vz0t0AM1TLiM3PN6tC.jpg,"Haruki Ishiya, Manaka Iwami, Sayumi Suzushiro, Ikumi Hasegawa, Yuhko Kaida, Shizuka Itoh, Minami Tsuda",https://www.youtube.com/watch?v=3mTUxCIyJhA,2026-05-08,new_release,0.028955945717448826,0.79,11
89180,tv,Dimension 20,Dimension 20,2018-09-19,9.2,16,18.8639,"Heed the call of adventure and enter Dimension 20 where Game Master Brennan Lee Mulligan, joined by comedians and pro gamers, blends comedy with tabletop RPGs.",en,"Sci-Fi & Fantasy, Comedy, Reality, Action & Adventure",https://image.tmdb.org/t/p/w500/8xZXCenM9n5HYyrgr5FcP2oHwdx.jpg,"Brennan Lee Mulligan, Emily Axford, Ally Beardsley, Brian Murphy, Zac Oyama, Siobhan Thompson, Lou Wilson",https://www.youtube.com/watch?v=aDXDopl3YA0,2026-05-08,new_release,0.029343575512863138,0.9199999999999999,11
245328,tv,Margarita: Make Your Story Count,Margarita: Que tu cuento valga la pena,2024-09-02,8.714,49,18.4194,"Margarita tells the story of an orphaned teenager with a life like a movie, with many doubts and almost no certainty about her story, who, following her wish, will arrive at a very magical place where she can live and fulfill her dreams, without knowing that this house was the place where she was born and that the perfidious Delfina usurped it to build her empire.",es,"Comedy, Drama, Family, Soap",https://image.tmdb.org/t/p/w500/h5ie5WyR4kvQBs93TigxjRjLRlr.jpg,"Mora Bianchi, Isabel Macedo, Ramiro Spangenberg, Lola Abraldes, Julia Calvo, Francisco Ruiz Barlett, María del Cerro, Tomás Benitez",,2026-05-08,new_release,0.02864881162551773,0.8714000000000001,11
81329,tv,Chronicles of the Sun,Un si grand soleil,2018-08-27,6.6,127,14.3256,Claire is surprised when she gets arrested for the murder of her childhood friend after she returns to Montpellier.,fr,Soap,https://image.tmdb.org/t/p/w500/t6jVlbPMtZOJoAOfeoR4yQmnjXM.jpg,"Mélanie Maudran, Moïse Santamaria, Yvon Back, Benjamin Bourgois, Chrystelle Labaude",,2026-05-08,new_release,0.022250106559118153,0.6599999999999999,12
966,tv,Hollyoaks,Hollyoaks,1995-10-23,5.14,68,16.6157,"The daily soap that follows the loves, lives and misdemeanours of a group of people living in the Chester village of Hollyoaks where anything could, and frequently does, happen...",en,Soap,https://image.tmdb.org/t/p/w500/5sbMgcbpzZn8aKETeanrKDANzdM.jpg,,,2026-05-08,new_release,0.025829586375562943,0.514,12
314784,tv,Absolute Value of Romance,로맨스의 절댓값,2026-04-17,8.167,6,18.1017,"A quiet student by day, a romance novelist by night, Eui-ju is inspired when four gorgeous teachers appear: icy Woo-su, lively Da-ju, gruff Gi-jeon, and gentle Dong-ju. She writes them into her new novel, which blows up overnight! But her secret is discovered by Woo-su, her worst enemy since day one. She accepts his deal to protect her secret, but can she finish this novel unscathed?",ko,"Drama, Comedy",https://image.tmdb.org/t/p/w500/wY4rhPE90jJ4bp1JZOFY0MeRJQX.jpg,"Kim Hyang-gi, Cha Hak-yeon, Kim Jae-hyun, Demian, Kim Dong-kyu",https://www.youtube.com/watch?v=XzqfAg0ZNHg,2026-05-08,new_release,0.028152239101311583,0.8167,12
16395,tv,MasterChef Australia,MasterChef Australia,2009-04-27,7.0,81,18.1103,MasterChef Australia is a Logie Award-winning Australian competitive cooking game show based on the original British MasterChef. It is produced by Shine Australia and screens on Network Ten.,en,Reality,https://image.tmdb.org/t/p/w500/m5akdtbWznF8KpOewKyKw0C36s1.jpg,"Andy Allen, Poh Ling Yeow, Jean-Christophe Novelli, Sofia Levin",https://www.youtube.com/watch?v=0D-AoyzxTlo,2026-05-08,new_release,0.02816568110228159,0.7,12
259819,tv,Rooster Fighter,Rooster Fighter,2026-03-15,8.4,33,17.9748,"Keiji is more than just an ordinary rooster—he's humanity's greatest defender! His opponents may be ten stories tall, but nothing is bigger than his stout heart and his fearsome battle cry—Kokekokko!",en,"Animation, Action & Adventure, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/iCtbr0sIdaKZjhQH3Wr7hW6A1IU.jpg,"Kenta Miyake, Mariko Honda, Hikaru Tono",https://www.youtube.com/watch?v=ICDmiq2bW8M,2026-05-08,new_release,0.027953891435835466,0.8400000000000001,12
204024,tv,"Rock, Paper, Scissors","Rock, Paper, Scissors",2023-08-22,7.4,5,17.4458,"Rock, Paper, and Scissors are best friends and roommates who compete over everything, but it’s (mostly) all love. They each bring something different to the friendship - Rock is the moral compass, Paper is the practical one, and Scissors is the right amount of chaos. Together, they get into the wildest adventures.",en,"Comedy, Family, Animation",https://image.tmdb.org/t/p/w500/2DZI8fK4eFlKqAsroe3YlPCaXEo.jpg,"Ron Funches, Thomas Lennon, Carlos Alazraqui",https://www.youtube.com/watch?v=BdvGUvJEWZA,2026-05-08,new_release,0.027127052073842847,0.74,12
257530,tv,Laughter Chefs Unlimited Entertainment,Laughter Chefs Unlimited Entertainment,2024-06-01,5.5,2,17.7644,"Colors presents an innovative blend of celebrity personalities, culinary skills, and comedy, all coming together for a delightful entertainment experience.",hi,"Comedy, Family",https://image.tmdb.org/t/p/w500/zu9yTo3VOY5k7b3PQT5RT74W4GU.jpg,"Bharti Singh, Harpal Singh Shokhi, Krishna Abhishek, Kashmera Shah, Karan Kundra, Aly Goni, Jannat Zubair Rahmani, Elvish Yadav",,2026-05-08,new_release,0.027625031319080746,0.55,12
229192,tv,The Demon Hunter,沧元图,2023-06-22,9.4,17,17.7846,"Meng Chuan witnessed his mother killed before his eyes, so he trained very hard hoping to one day avenge her death. But his peaceful days were broken as his wedding engagement being called off, an invasion by foreign forces, the sanctuary fallen into enemy hands… In order to protect the people of Ning City, he picked up his sword and vowed to be the strongest. This is a heavy responsibility and a long journey…",zh,"Animation, Action & Adventure",https://image.tmdb.org/t/p/w500/ryAX7owZUxkpaBU3VbsQdtI2zLz.jpg,"Sanshi, Duan Yixuan, Liangwei Hu, Ma Zhengyang, Ma Haifeng, Xia Michen, Liu Qianhan, Zhengjian Hu",,2026-05-08,new_release,0.027656604391126594,0.9400000000000001,12
295434,tv,Kamen Rider ZEZTZ,仮面ライダーゼッツ,2025-09-07,9.3,9,16.77,"Baku Yorozu is an an ordinary young man living an uneventful life. But with the power of lucid dreaming, he turns into an unstoppable secret agent. In the dream world, there appears the Nightmare, a monstrous figure bent on bringing bad dreams into the real world. While the line between dream and reality breaks, Baku acquires a mysterious belt, transforming himself into Kamen Rider ZEZTZ! Make your dream come true. Good luck!",ja,"Action & Adventure, Sci-Fi & Fantasy, Comedy, Drama",https://image.tmdb.org/t/p/w500/hmx4Oxsg3g1WDA0fffMzMUBh7Y2.jpg,"Ryutaro Imai, Maho Horiguchi, Kenta Mishima, Rina Onuki, Miki Yagi, Yuki Tamaki, Jay Kabira, Yuki Furukawa",https://www.youtube.com/watch?v=Ofvx6SHxYis,2026-05-08,new_release,0.02607076088133886,0.93,12
40290,tv,MasterChef,MasterChef,2010-07-27,7.068,286,16.5101,"This hit cooking competition series sees award-winning chef Gordon Ramsay and other celebrity chefs put a group of contestants through a series of challenges and elimination rounds, in order to turn one home cook into a culinary master.",en,Reality,https://image.tmdb.org/t/p/w500/42gO1qCC6GPtHKNXvOdhunhzyS3.jpg,Gordon Ramsay,https://www.youtube.com/watch?v=BydiJuarjNw,2026-05-08,new_release,0.025664531107838142,0.7068,12
